Mixture	bd_highCXCR4_like	tn_lowCD74_like	bd_cycling_like	tn_cycling_like	bd_end_like	bd_lowCXCR4_like	bd_pb_like	tn_highCD74_like	P-value	Correlation	RMSE
MMRF_2539	0.646106322920876	0.00401701244139853	0.00874632974144387	0	0.336311104424902	0	0.00481923047138018	0	0	0.465710362577034	0.990739702442321
MMRF_1331	0.319365294679422	0.15548868448686	0.0125990557679289	0	0.374489955807417	0.112186252656839	0.0258707566015319	0	0	0.111629294546414	1.006357290415
MMRF_1766	0	0.322619828816174	0	0	0.303343983500706	0.347198229210656	0	0.0268379584724642	0	0.18880782795517	1.00009925271365
MMRF_2220	0	0.328026366930994	0	0	0.312736495431971	0.339244287451388	0.0199928501856475	0	0.04	0.0658238262113825	1.0094037143803
MMRF_1589	0.212139410815672	0.237475891212593	0.0405746165643738	0	0.125449064538129	0.365291453807766	0.0190695630614653	0	0.09	0.0385805652676117	1.01013146833089
MMRF_1625	0.263954624811056	0.237475041612018	0.340014688814227	0.00291342209104211	0	0.155623904587875	0	1.83180837817966e-05	0	0.148256457690847	1.000718112287
MMRF_1452	0.471875513343876	0.0993207388884985	0	0	0.312944185111316	0.0875337414012196	0.0283258212550899	0	0.01	0.102826243850227	1.00648451842389
MMRF_2808	0.42376012512886	0.0772990554896388	0	0	0.452772004407559	0	0.0461688149739421	0	0	0.214947603950893	0.99492527854465
MMRF_1778	0	0.166403780220256	0	0	0.220170618033826	0.598867199892133	0.0145584018537842	0	0.01	0.103694355022369	1.00747802205942
MMRF_2562	0.33628838956567	0.165440000959602	0	0	0.116973306891414	0.372876274118557	0	0.0084220284647561	0	0.184847062826463	1.00429582386181
MMRF_1637	0	0.200264929820909	0.255297783615584	0.0514494494926736	0	0.492987837070833	0	0	0	0.114734920938733	1.00298358815978
MMRF_1309	0.164633730948054	0.176974112795899	0	0	0.141007477794166	0.498660488002223	0.0187241904596584	0	0	0.114022285171408	1.0064533790971
MMRF_2723	0.127359811245607	0.294468574334438	0.13114745588952	0	0.150813139350579	0.281438350684605	0.0147726684952518	0	0.01	0.105806358772281	1.00611468571758
MMRF_2475	0.203447411253151	0.302989662375254	0.00713072656333845	0.00314898969954228	0.266934093480919	0.191831862987316	0.0245172536404787	0	0.02	0.0816232649447161	1.00813239309073
MMRF_2749	0.235955156573519	0.156286304982567	0.0493496073030917	0	0.385641515631082	0.119176267910913	0.0535911475988275	0	0.02	0.0819601722511401	1.00552093423386
MMRF_1497	0.553292079697134	0.23434896328467	0	0	0.0397322854766607	0.142327958334296	0.0302987132072397	0	0.0600000000000001	0.0534062451941741	1.00925086758855
MMRF_1202	0	0.359668420123061	0.0436842035694383	0	0.163487413836556	0.424141414713247	0.00901854775769825	0	0	0.131088127095942	1.00687029715124
MMRF_1627	0.403801035673002	0.0877409468972286	0	0.0101541179914199	0.0716536559419996	0.415383437370731	0.0112668061256194	0	0	0.154490473156661	1.00477510646239
MMRF_2149	0.341991868216384	0.11844726866026	0.00855519555339632	0.0179975716734545	0.316738980072104	0.19008406146024	0.00618505436416117	0	0	0.182746375962712	1.00511442448338
MMRF_2125	0.53232493906018	0	0	0.0141361510028151	0.42841946624424	0.00968808276069722	0.0154313609320679	0	0	0.471271213298606	0.987674439123011
MMRF_2469	0.132226549253952	0.0745700370768166	0.170366400541525	0.0146392179681824	0.468100781234325	0.139121920071083	0.000975093854116759	0	0	0.216945921548627	1.00010011490709
MMRF_2605	0.482442783610948	0.0130624909096356	0	0.0258931177923384	0.211676602018021	0.248187350216602	0.0187376554524557	0	0	0.238723042285206	0.998370430548073
MMRF_1304	0.374886647660947	0.182032513096927	0.0205419885913854	0	0.222988622205853	0.182436832173745	0.0171133962711432	0	0	0.132794434849848	1.00607771612184
MMRF_1682	0.0718776627712675	0.267423574449307	0.180630272054446	0.0164829580026211	0	0.413118341591735	0.050467191130623	0	0.1	0.0366405677397841	1.00854968283029
MMRF_2782	0.307366499035026	0.334940114498818	0.0738596123761566	0	0.134694852178655	0.110205377884235	0.0389335440271096	0	0.01	0.100175406468561	1.00469576928851
MMRF_2400	0.415991149860515	0.0393146911647517	0.112832249578258	0	0.288544537750426	0.130436086664402	0.0128812849816478	0	0	0.149858399019575	1.00415156070264
MMRF_2770	0.129506031038199	0.262922455401096	0.0809110798032154	0	0	0.517701003589508	0.00895943016798243	0	0	0.121834725219042	1.00596269514648
MMRF_2807	0.81380090454595	0	0.113527887684718	0.013556982355069	0	0.0538998508667622	0.00521437454750057	0	0	0.297547390459525	0.9936585163999
MMRF_2201	0.32793515296592	0.121797535812549	0.109344600285614	0	0.400132896083673	0	0.0407898148522442	0	0	0.210386812747062	0.995298923931374
MMRF_1274	0	0.244958553975961	0.173120417060929	0	0	0.580145399460999	0.00177562950211089	0	0	0.107659511242407	1.00570676395975
MMRF_2695	0.644427388563055	0.0102706323124742	0.119036802844345	0	0.0549373503820676	0.160280718512356	0.011047107385702	0	0	0.231422335590773	0.998267979248465
MMRF_2853	0.316630794563478	0.185249933558947	0.0267621737492304	0	0	0.454255296962724	0.0171018011656205	0	0.07	0.0477068202986422	1.00965157959197
MMRF_1574	0.0830059072228152	0.161905676463731	0.158910373545953	0	0.207026748337597	0.389151294429904	0	0	0	0.170526930058204	1.00311326663644
MMRF_2590	0	0.482560634085201	0.0313972459646466	0	0.117664252215984	0.360196386560788	0.00818148117337968	0	0	0.108405863300865	1.00832943516771
MMRF_2573	0.263604135685949	0.267562053773217	0.0232852475042085	0	0.049993379184657	0.384036236095096	0.0115189477568733	0	0	0.11140821935422	1.00737910823954
MMRF_1895	0.322668588487142	0.217559692635914	0.163335818392164	0.0246640121084838	0.164873589211449	0.101557564253322	0.00534073491152551	0	0	0.124593960075787	1.00491682986969
MMRF_1311	0.494515667989855	0	0	0.000756503046057438	0.467384348336968	0	0.0373434806271193	0	0	0.226253039477705	0.996084584089241
MMRF_1595	0.0404611011574442	0.112287235649481	0.609852712217084	0.10657382555131	0	0.130825125424682	0	0	0	0.242168852917799	0.980049783206379
MMRF_1755	0.471201863138379	0	0	0.00777317134260975	0.28132504645048	0.185326899569577	0.0543730194989535	0	0	0.1976020986442	0.993661794139215
MMRF_2250	0	0.331759495876291	0.234432028257125	0.0485242940282262	0.00900123860638742	0.376282943231971	0	0	0	0.237498671164703	0.993901872316196
MMRF_2498	0	0.309046970004801	0.0113414526415352	0	0.15465767784107	0.519413530977614	0.00554036853497945	0	0	0.162147176604505	1.00628783244602
MMRF_2456	0.719604026453323	0	0	0.0132963293004745	0.00535277442648367	0.253140889842078	0.00860597997764026	0	0	0.182693679166254	1.00263060035075
MMRF_1212	0.423388614087019	0	0.0284589166272189	0	0.363520776885648	0.174663931242827	0.00996776115728687	0	0	0.442002609448614	0.991772689289608
MMRF_2364	0.131048345906506	0.205845677618901	0.00582672439899979	0	0.192436738578351	0.442775489941911	0.0220670235553324	0	0.01	0.101086418672097	1.00685824779266
MMRF_1621	0.165643016872087	0.275194254549228	0	0	0.272144024576915	0.261324741486736	0.0256939625150347	0	0.05	0.063342717788798	1.00902544332612
MMRF_2238	0.208007719827066	0.271530502595309	0	0	0.203468802921107	0.301405845875221	0.0155871287812963	0	0.01	0.0958084169245553	1.00836033920815
MMRF_2745	0	0.221316104283252	0	0.104016411182096	0.189110646513855	0.440657361435075	0.0448994765857224	0	0.66	-0.00292651476768519	1.01317164495122
MMRF_1845	0.125968556546629	0.318555454963747	0.012472973678577	0.00412306575918956	0.0914486504930157	0.434545105386025	0.0128861931728168	0	0	0.11927370827405	1.00702675697048
MMRF_1229	0.162218730018896	0.308043505523674	0.098415119660353	0.034052059056913	0.0625072315967018	0.334763354143462	0	0	0	0.118357026122689	1.00621661884601
MMRF_1847	0.0524460549883415	0.209971073370089	0.0180666343920722	0	0.01720386402206	0.6935971239296	0.008715249297838	0	0	0.159618011422433	1.00470997563819
MMRF_1949	0.04861031197602	0.114900216477718	0.0427177662164923	0.0393481920090946	0	0.754423513320675	0	0	0.01	0.0953705341862322	1.00703798297828
MMRF_2525	0.5948999787984	0	0.00530123155971704	0.000883333645234977	0.210519447517879	0.183862897573636	0.00453311090513295	0	0	0.177370213722549	1.00485831068315
MMRF_2716	0.409343047072156	0.0950575602276491	0	0	0.0227899236017712	0.442179153390434	0.03063031570799	0	0.02	0.0807053612647735	1.00680003770631
MMRF_1654	0.0174750280624184	0.584797471531218	0.0736250194064997	0	0.0421507324473246	0.274071345749244	0.00788040280329525	0	0	0.117670486372586	1.00737591683754
MMRF_2814	0.34981123922299	0	0.0564243455686257	0.020314653690508	0	0.554653299759868	0.0187964617580085	0	0	0.121420580411914	1.00402185239054
MMRF_1790	0.63888703325626	0.0263729939472161	0.0815468638991228	0.0426315493519255	0.143955686169782	0	0.0666058733756943	0	0	0.160266844389992	0.994479366074824
MMRF_2384	0.253946671895635	0.255609554889347	0.0263560046217563	0	0.169682715510603	0.247970274886478	0.0464347781961805	0	0.01	0.0988677196358729	1.00432022537878
MMRF_2597	0	0.338825360969647	0.106716846826052	0.0114229405897286	0.143439999017664	0.396589947777234	0.00300490481967455	0	0	0.264215729365448	0.999087319258325
MMRF_2072	0	0.486451981728394	0.0259379734690812	0	0.111444337187025	0.372271129202039	0.0038945784134599	0	0	0.136504166644621	1.00776715189322
MMRF_1516	0.553401392356068	0.0822675515815195	0	0	0.143887055577039	0.200112267069311	0.0203317334160618	0	0	0.415081254765362	0.988454081721028
MMRF_2083	0.394814093690138	0.0461052716720291	0	0	0.380830693669513	0.143368950476457	0.0348809904918629	0	0	0.290389185027198	0.992137055776017
MMRF_2754	0.503268548177238	0.0251028683960632	0.0199409753086334	0	0.409971724185442	0.00053262977148823	0.0411832541611356	0	0	0.200514976687955	0.996879666660211
MMRF_2187	0.0647351639341732	0.15968031794037	0.293070632765374	0	0.232078108790473	0.25043577656961	0	0	0	0.242035469568619	0.994603678267358
MMRF_1876	0.127388405172974	0.0815791927485218	0.195651088923499	0	0.163938026291511	0.42642153784536	0.00502174901813315	0	0	0.233815645335746	0.997489978609119
MMRF_1327	0.48314854111617	0	0	0	0.00141270457353082	0.507726706114316	0.00771204819598241	0	0	0.137949202818706	1.00557802429888
MMRF_1257	0	0.214305376068326	0	0	0.128742525173112	0.655920821812066	0.00103127694649522	0	0	0.14783850193187	1.00682948805635
MMRF_1137	0.72977885956927	0	0	0.0217559082297521	0.158983062711902	0.0534945981518574	0.0359875713372183	0	0	0.338501352294929	0.984784526752801
MMRF_1344	0.0902870471642597	0.124220829137927	0.0649879934710901	0.071685298670738	0	0.648818831555986	0	0	0	0.128981074041433	1.00407974364298
MMRF_1038	0.0419914505418716	0.238718492433302	0	0	0.160999866923689	0.547351841369838	0	0.0109383487312993	0	0.177154993324082	1.00432568069494
MMRF_1580	0.517897833043868	0	0.0367030678767899	0	0.193386180957371	0.209163644420242	0.0428492737017298	0	0	0.252266889801047	0.99095257732104
MMRF_2816	0.252183384343014	0.119851131326245	0.0530785554805872	0.0327362291900321	0.184706888439441	0.34605455774586	0.0113892534748213	0	0	0.152201449480599	1.00391851560685
MMRF_2637	0.332014486919038	0	0.0274467000469075	0	0.104760290912227	0.524324315668345	0.0114542064534827	0	0	0.111150053776867	1.00661933508329
MMRF_2444	0	0.339956852376296	0.122568989698123	0	0.063493051812027	0.449979216644097	0.0240018894694565	0	0	0.218095279972409	0.997682720931283
MMRF_1188	0.420352406753128	0.267475205707878	0.0156862416583281	0.0591045600525235	0.226855950038685	0	0.0105256357894572	0	0.05	0.0645188214761067	1.00936902288167
MMRF_1659	0.059096482070563	0.109382761815232	0.143065629497487	0.0427005636314915	0	0.645754562985227	0	0	0	0.138852709233089	1.00288853016647
MMRF_2691	0.400320013388965	0.167902079830846	0	0.0791735725370606	0.292524867159468	0	0.0600794670836604	0	0.03	0.0747021279982226	1.00596163061168
MMRF_2041	0.234860573778346	0.122509029339676	0.159437527497993	0.050697785421657	0	0.432495083962328	0	0	0.01	0.099438691162027	1.00551857719346
MMRF_2457	0.142250194527684	0.256738527764397	0	0	0.280678584472777	0.27506336626698	0.0452693269681628	0	0.05	0.0638509471291541	1.00764669262797
MMRF_1726	0.0971435292922366	0.368370160204143	0.138565138359129	0	0.0199236515200513	0.358721256545718	0.0172762640787224	0	0	0.128080057036743	1.00417848901484
MMRF_2497	0.178115888033393	0.102787419988562	0.0432900535162989	0	0.0847904993853361	0.577913707898401	0.0131024311780083	0	0.01	0.102619707836132	1.00679683497663
MMRF_1932	0.41781893643856	0	0.258011451130199	0.0245355947984956	0.11705585116	0.174156697769097	0.00842146870364877	0	0	0.200681756039797	0.996578496924532
MMRF_1171	0.312367378671486	0.274164739081805	0	0.00516795983452269	0.319941490092418	0.0870701800358287	0	0.00128825228393931	0	0.195153910562619	1.00665167904367
MMRF_2644	0.515170782164473	0	0.0873267245073262	0	0.368505815325311	0.0121989598329629	0.0167977181699265	0	0	0.244505287121809	0.998591665781358
MMRF_2560	0.341968909549879	0.283687138850219	0.0262089029779124	0	0.261331181276849	0.0560089709735551	0.0307948963715853	0	0.05	0.0624455482626662	1.00871979950923
MMRF_1408	0.493487764257713	0.112618301387749	0.00840156518582244	0	0.102862087353921	0.28117429768179	0	0.00145598413300429	0	0.161278170859384	1.00606473388253
MMRF_1540	0.240807328176796	0.0441697408452914	0.0462846663729411	0.00423870250169103	0.581801607481819	0.0667173549452445	0.0159805996762169	0	0	0.2901158236745	0.998522452484686
MMRF_1584	0	0.488836924012468	0	0	0.293273810695402	0.114777346723862	0.103111918568268	0	0.6	0.000502157185229785	1.02080081349428
MMRF_2412	0	0.32675657446381	0.0205808610083492	0	0.0586629862356827	0.586814528643651	0.00718504964850747	0	0	0.168585693996532	1.00519690880823
MMRF_2830	0.477248528606072	0.368094999722763	0	0	0.0634517247196151	0.0629590463953724	0.0282457005561776	0	0.05	0.0632065646948681	1.00894830734727
MMRF_2652	0.375424397340765	0	0.0740233397083635	0.00920469109390604	0	0.541103490316677	0.000244081540288152	0	0	0.159457084076656	1.00385847369151
MMRF_1782	0	0.382608139919423	0.111392490714112	0	0.199952509260826	0.297015047924053	0.00903181218158523	0	0	0.131467309092569	1.00588487052773
MMRF_1037	0.255072036721579	0.168847974251912	0	0	0.163048229488663	0.402537293040349	0	0.0104944664974972	0	0.211715091422013	1.00279025528844
MMRF_2436	0	0.33342832110228	0.219210047579405	0.0161995526236157	0.195079555194715	0.236082523499984	0	0	0	0.179258011736771	1.00078758836615
MMRF_1466	0.574083342476685	0	0.00760518083004691	0.0117689720751809	0.13068948898888	0.267958261775141	0.00789475385406685	0	0	0.138423359882514	1.00582494996257
MMRF_1270	0.15531399279343	0	0.0518930699829319	0.0590441918362194	0.227125621392782	0.506623123994636	0	0	0.01	0.105910493820848	1.00650320521914
MMRF_1936	0.00517771707845366	0	0.587980555995479	0.0841653709410483	0	0.316840119302622	0.00583623668239628	0	0	0.258979729822134	0.97813775980045
MMRF_2026	0.959683341819126	0	0	0	0	0.00462262011353837	0.0356940380673361	0	0	0.156067395690949	1.00035627828632
MMRF_2176	0.0604092141633656	0.304577435476836	0.0410111230663434	0.00204661175814784	0.231683931888323	0.360271683646984	0	0	0	0.165298154878133	1.00660944800813
MMRF_2799	0.390070767082901	0.277194319483071	0.0279698198197855	0	0.304765093614243	0	0	0	0.01	0.0919075862403013	1.01040571750033
MMRF_2080	0.289698750401779	0.33547047164581	0	0	0.0479492516812826	0.296938520780037	0.0299430054910913	0	0.1	0.0375140861807004	1.01003508874779
MMRF_2641	0.354150348619615	0.333414409283349	0	0	0.183712652148114	0.10161199467299	0.0271105952759314	0	0.38	0.0137436220477023	1.01197250820917
MMRF_2363	0.555904879100557	0.0201614196540378	0.046684927001525	0	0.297609957493161	0.0505521431696792	0.029086673581039	0	0	0.35427306402885	0.988234040002516
MMRF_1284	0.347267062607868	0.248460274227315	0	0.0187758604121252	0.320425049258579	0.0183358627733915	0.046735890720721	0	0.09	0.0386881532859114	1.01003511775658
MMRF_2106	0.171251070632697	0.00256833013241987	0.233398858536832	0	0.0950170940733782	0.47381843840389	0.0239462082207837	0	0	0.177512713299432	0.997495256304622
MMRF_1099	0.267963468897978	0.155944147580697	0.0437803211627302	0	0.0894229029347308	0.429022176913303	0.013866982510561	0	0	0.160581230693367	1.00409771195785
MMRF_2751	0	0.395645819580425	0.132218979199043	0.0172925367543576	0	0.447836910184216	0.00700575428195749	0	0	0.129310536452119	1.00462612448138
MMRF_2505	0.1962931441403	0.247784325767133	0.15467221506895	0.0246254331963437	0	0.376234181941416	0.000390699885858113	0	0	0.15511057021365	1.00296327171574
MMRF_1835	0.541267637837747	0.0554793513692614	0	0	0.361497137745696	0	0.0417558730472955	0	0	0.293540217991184	0.989035974965046
MMRF_1972	0.392589028565231	0.180682923815614	0.0467101934248471	0	0.246260795415757	0.104911269553913	0.0288457892246369	0	0	0.123795317724453	1.00457818957152
MMRF_1978	0.247532847257727	0.293652230467477	0	0	0.127174088774954	0.298953658062113	0.0326871754377287	0	0.05	0.0602123187460786	1.00847135987799
MMRF_2518	0.0997330497533491	0.429376069175938	0	0	0.0809235950579089	0.36186891928584	0.0280983667269631	0	0.0600000000000001	0.0548402644056751	1.00904356571633
MMRF_2801	0.392675916321098	0	0.0206843502398935	0	0.548120716324834	0	0.0385190171141736	0	0	0.193901053423295	0.998378736741315
MMRF_1348	0.42673403827004	0.0351535917382979	0	0.00138360667156057	0.491915939383762	0.0327015098421591	0.0121113140941803	0	0	0.454401217359632	0.992359556188932
MMRF_1295	0	0.368812569919632	0.130874453514662	0	0.0927249635528272	0.39257901570671	0.0150089973061682	0	0.02	0.0791107787571366	1.00737546293703
MMRF_2742	0.0381461824995192	0.122645694179045	0.0813155564188506	0	0.180935933582255	0.564603925517625	0.012352707802705	0	0.01	0.0987964828278338	1.00680539063794
MMRF_1832	0.29954679337454	0	0.0183836152017102	0	0.230940025833772	0.445681979325841	0.00544758626413668	0	0	0.255730468941001	1.00107079725783
MMRF_1923	0.206338681901611	0.191500489363657	0	0	0.202206708847039	0.306821634313009	0.0931324855746847	0	0.08	0.0429238808986449	1.01202590216764
MMRF_2774	0.424215668487073	0.198663688254801	0	0	0.114657891346029	0.24689994478456	0.0155628071275374	0	0.02	0.0820545749381054	1.00875603646676
MMRF_1738	0	0.105565625445969	0.520742394639313	3.02175371101404e-05	0	0.361248216811407	0.0124135455662006	0	0	0.308683001273752	0.977795906949418
MMRF_1730	0.212825158086493	0.304262704700729	0.0685031625161072	0	0.361668375745107	0.0411356423075908	0.011604956643973	0	0	0.122733301874089	1.00739164845924
MMRF_1950	0.495994577092735	0	0.238152170570215	0	0.247019632886861	0.00508410994228004	0.0137495095079089	0	0	0.136661950320767	1.00262247748874
MMRF_1269	0.120372302638537	0.0615638047758686	0.0770747369541106	0	0.412908112505228	0.312427552338827	0.0156534907874286	0	0	0.24045654021825	0.999922273277005
MMRF_1974	0	0.263327170562945	0.322924152931201	0.0296012227413323	0	0.384147453764522	0	0	0	0.229747179233332	0.992528465476579
MMRF_1455	0.559665042889627	0.0655525651367075	0	0	0.308578327757097	0.024256916347394	0.0419471478691746	0	0	0.181490700377339	0.998313481601721
MMRF_1077	0.207824140261072	0.208398197496371	0.0159349126254899	0	0.312439715729692	0.255403033887376	0	0	0	0.136850269131616	1.00846143643973
MMRF_2705	0.331197733987382	0.202567799458939	0	0	0.118106443024984	0.337260760664136	0	0.0108672628645596	0.01	0.0968116597339092	1.0081818430677
MMRF_2098	0.216521979140967	0.300985976959026	0.00573153152738662	0	0.208631336818076	0.240996532008562	0.0271326435459822	0	0.05	0.0596509225742286	1.00903349709652
MMRF_1108	0.305191673288427	0.226873723310121	0.00679982834803162	0	0.199208677411961	0.26192609764146	0	0	0	0.274652841524366	1.00284576285712
MMRF_2822	0.392127985579628	0.264706665221781	0	0.00891489243931081	0.256292543930226	0	0.0779579128290542	0	0.21	0.0230617278629676	1.01363781498607
MMRF_1640	0.049371332705052	0.29631987719493	0.117415671030856	0	0.185238736707336	0.3279503458016	0.0237040365602259	0	0.05	0.0645387649220484	1.00779082570446
MMRF_2200	0.0210037931331887	0.273495884453579	0.290025108797093	0.00555348479184743	0.135060888364727	0.247512392657331	0.0273484478022346	0	0	0.199712413359644	0.994485086251837
MMRF_2170	0	0.16441587640689	0.354984155608899	0	0	0.476273520271461	0.0043264477127499	0	0	0.311971623549618	0.985052053650489
MMRF_1941	0.212168000682363	0.229374387814457	0	0	0.36571215217174	0.165538290512274	0.0272071688191654	0	0.05	0.0624401080930728	1.00916775251687
MMRF_2013	0.139805719592804	0.335851209471877	0.0410690964401893	0	0.0867213858773092	0.376481594472603	0.0200709941452174	0	0	0.151114651369963	1.00418313918013
MMRF_2779	0.422643142139329	0.3397395408725	0	0	0.0107627494872179	0.202757619855139	0.0240969476458145	0	0.01	0.0981867242505241	1.00698777561904
MMRF_1833	0.28028914414098	0.126779166755794	0.0294207461025054	0	0.116451105522764	0.417671130905729	0.0293887065722283	0	0	0.173967949577033	1.00065816090744
MMRF_1407	0.206253850072651	0.392205339431189	0.0306055382379671	0	0.303633251063398	0.00650508230893686	0.0607969388858577	0	0.05	0.056514130592603	1.00826763801186
MMRF_1618	0.571801527692998	0	0.0284625769114176	0.0357317715458552	0.15778578655277	0.205665924500817	0.000552412796142966	0	0	0.14092363381287	1.0056810595764
MMRF_2300	0	0.154805840830356	0.291938803233668	0.00403753332450018	0.150389566463161	0.370443181362996	0.0283850747853195	0	0.02	0.0859982774486362	1.00411755792576
MMRF_2788	0.610543342000846	0.00826362180377924	0	0	0.350031093653768	0	0.0311619425416062	0	0	0.177441043595346	1.00080306739897
MMRF_1474	0.264930314705651	0.210529280861864	0	0	0.275775630391652	0.248764774040833	0	0	0	0.157796910044846	1.00783421461144
MMRF_1842	0.246233211274656	0	0.08721591799488	0	0.657226744059917	0	0.00932412667054712	0	0	0.334209025554628	0.996941642682167
MMRF_2636	0.48350120849138	0.0589260188963397	0	0.0140211679021954	0	0.443551604710085	0	0	0.02	0.0906217683137294	1.00877183034554
MMRF_2050	0.252012552942984	0.157266711026752	0.0741555937866389	0	0.15786083864344	0.350274045532689	0.00843025806749628	0	0	0.139232520996621	1.00572384651412
MMRF_2215	0.31986228458277	0.134780357954059	0.0342357934369762	0	0.317862230340725	0.149993507997765	0.0432658256877053	0	0.02	0.0904561253211199	1.00544768371625
MMRF_2001	0.48578830189111	0.213216423792466	0.0278259739270159	0.0233721871869229	0.22744727540998	0.0139275431484864	0	0.00842229464401784	0.02	0.0810977866933548	1.00904451986829
MMRF_1499	0.465031330840813	0.0413456215120356	0.223446581513564	0.191255354879107	0.0760877251254715	0	0.00283338612900987	0	0	0.144597847148318	0.99769139098028
MMRF_1494	0.0739685761902576	0.218664805301916	0.194673201618924	0.00226681483894579	0	0.487766700700589	0.0226599013493677	0	0.02	0.0776017736395756	1.00577943725077
MMRF_2115	0.599310786951807	0.172188271628786	0.0294859719661055	0	0	0.171423286525602	0.027591682927699	0	0	0.114709492897463	1.00489099214149
MMRF_1668	0	0.0817694526206584	0.301774210724398	0.0759629069347405	0	0.540493429720204	0	0	0	0.234579332108269	0.989855240095802
MMRF_1677	0.762100131384359	0	0.0187244126472723	0	0.16930102190967	0.00510716511053868	0.0447672689481595	0	0	0.334717452210912	0.982340213673542
MMRF_1837	0.195169746684101	0	0.285033434041516	0	0.3813572029572	0.11048490744926	0.0279547088679226	0	0	0.194370496460798	0.995415093921584
MMRF_1458	0.225661702830518	0.206203450017441	0.0198428409195367	0	0.257974674474629	0.261416867037049	0.0289004647208264	0	0	0.133211990670333	1.00422254111066
MMRF_1588	0.272698856067665	0.172375612333189	0	0	0.166467262886872	0.371017408170642	0.0174408605416324	0	0	0.116860258322115	1.00671829422572
MMRF_1068	0.215236579509505	0.207688541483899	0.0547948992285356	0	0.14393108359901	0.370676261913803	0.00767263426524655	0	0	0.107790637171399	1.00765942019558
MMRF_1513	0.342505319509223	0.219774455727401	0	0.000662618993935409	0.0378641001030241	0.368751651830749	0.0304418538356674	0	0.02	0.0776289929511936	1.00724380899126
MMRF_2515	0.179387378701893	0.115139089799366	0	0	0.110073511685941	0.558888826858857	0.0365111929539416	0	0.03	0.0768599634798485	1.00654107221294
MMRF_2732	0.381240711812594	0.0761666916018385	0	0.0151151565282507	0.0288214569886353	0.471815430983993	0.0268405520846878	0	0.01	0.101161078892217	1.00544522274878
MMRF_1538	0.165825634697539	0.308486241319571	0.152544391986394	0	0.233588169146109	0.139555562850387	0	0	0	0.170697542505561	1.00407645878999
MMRF_2778	0.646713864247543	0	0	0.000429625614822372	0.164275736482414	0.17938325785565	0.0091975157995699	0	0	0.198236698758967	1.00291068634484
MMRF_2471	0.421269181893688	0.145490586575913	0	0	0.0453452773935321	0.34987617025186	0.0380187838850071	0	0.02	0.0878316164511168	1.0058332394221
MMRF_1888	0	0.172828925475942	0.0969451148373211	0	0.045710450855015	0.684515508831722	0	0	0.02	0.0890131031089953	1.00779677672338
MMRF_1128	0.236951147361583	0	0.036451187838888	0.043659743567736	0.312069593788971	0.370868327442823	0	0	0	0.130934621339664	1.00623369857862
MMRF_2445	0.1736042208946	0.149723251822114	0.0151914509204197	0	0.0417474319870379	0.615057037075366	0.00467660730046183	0	0	0.135836957102956	1.00641610409338
MMRF_1523	0.648575986777035	0	0.0487739590113656	0	0.120257554023431	0.174385356601729	0.0080071435864396	0	0	0.497278837369768	0.985266850590987
MMRF_1867	0.240902763481374	0.144154619451559	0	0	0.31514136700167	0.28679331116019	0.0130079389052068	0	0.02	0.0844803439166019	1.00918896801228
MMRF_1771	0	0.397202656575389	0.35563385861952	0.0209064897621528	0	0.226256995042938	0	0	0	0.26378852552221	0.989209406361615
MMRF_2587	0	0.417459335504958	0.0648981725044757	0.0332667570615925	0.136034075097498	0.345029918861853	0.00331174096962281	0	0	0.137305579601858	1.00582611622866
MMRF_2265	0.00364364875651427	0.369524247314463	0	0	0.1936162409731	0.408616865976767	0.0245989969791555	0	0.07	0.0484592903168256	1.00965636881013
MMRF_1346	0.150938451761525	0.212851757346994	0	0	0.257660963763986	0.370420287458378	0.00812853966911697	0	0	0.108545897547454	1.00865811171864
MMRF_1656	0.154167602070287	0.200224169604383	0.0727986033924337	0	0.174846776020843	0.388813061214335	0.00914978769771911	0	0	0.175549067604416	1.004030977616
MMRF_1546	0.271407113987712	0.199536866823686	0.188545487640873	0.0397030013564806	0.182854999412445	0.117952530778802	0	0	0	0.192685068359822	0.999776105691954
MMRF_1856	0.3455751060695	0.0774623729036005	0	0	0.346346831016292	0.211977787119393	0.0186379028912144	0	0	0.362808434816805	0.994266985318477
MMRF_2676	0.552582307562568	0.0245241647574794	0	0.007759658932865	0.0734576329057209	0.321200964648515	0.0204752711928514	0	0	0.107578302107137	1.00607987773646
MMRF_1251	0.0663843144416421	0.0611808534404179	0.153283637769457	0.101284198062577	0	0.617866996285906	0	0	0	0.143267891885798	1.00055036929444
MMRF_1453	0.199746211456159	0.121287160579352	0.0141412992021872	0	0.0366543446061644	0.602488102011867	0.0256828821442705	0	0.02	0.0852210233727483	1.00664636094079
MMRF_2608	0.00108226209569198	0	0.0680158509270196	0.0123985184014723	0.493798069682314	0.416892820364122	0.00781247852937993	0	0.01	0.10379355680397	1.007488810751
MMRF_1490	0.0915569037714574	0.27390778489279	0.0160359412858276	0	0.218542419210845	0.397428377846687	0.00252857299239299	0	0	0.171319119447116	1.00659106184889
MMRF_2733	0.543072935327393	0	0.0785835397868056	0.00429993097603664	0.286543226539379	0.0639147518194618	0.0235856155509242	0	0.01	0.0918694794191282	1.00663933618891
MMRF_1386	0.348963312154707	0.130747173496977	0	0	0.302013202087404	0.199131773113322	0.0191445391475896	0	0	0.340726701871742	0.995372191559215
